"","Date","DailyVisits","MaxTemp","MinTemp","Precipitation","Snowfall","SnowDepth"
"2497",1999-11-03,1335,56,41,0,0,0
"2498",1999-11-04,1514,67,38,0,0,0
"2499",1999-11-05,1619,63,30,0,0,0
"2500",1999-11-06,2391,65,57,0,0,0
"2501",1999-11-07,1077,74,59,0,0,0
"2502",1999-11-08,1277,70,59,0,0,0
"2503",1999-11-09,1495,62,39,0,0,0
"2504",1999-11-10,1206,58,42,0,0,0
"2505",1999-11-11,1825,66,48,0,0,0
"2506",1999-11-12,2121,70,48,0,0,0
"2507",1999-11-13,2718,69,46,0,0,0
"2508",1999-11-14,2052,68,46,0,0,0
"2509",1999-11-15,1181,65,46,0,0,0
"2510",1999-11-16,1243,65,44,0,0,0
"2511",1999-11-17,1068,67,45,0,0,0
"2512",1999-11-18,440,63,28,0.07,0.8,1
"2513",1999-11-19,828,46,29,0,0,NA
"2514",1999-11-20,1378,54,40,0,0,NA
"2515",1999-11-21,1163,40,28,0,0,0
"2516",1999-11-22,850,31,26,0.01,0,0
"2517",1999-11-23,1017,33,23,0,0,0
"2518",1999-11-24,1015,38,25,0,0,0
"2519",1999-11-25,1166,44,27,0,0,0
"2520",1999-11-26,1960,46,27,0.11,0,0
"2521",1999-11-27,2053,40,27,0,0,0
"2522",1999-11-28,1325,45,27,0,0,0
"2523",1999-11-29,656,55,33,0,0,0
"2524",1999-11-30,904,62,46,0,0,0
"2525",1999-12-01,966,55,37,0,0,0
"2526",1999-12-02,861,44,31,0,0,0
"2527",1999-12-03,747,35,27,0,0,0
"2528",1999-12-04,850,32,22,0,0,0
"2529",1999-12-05,1066,43,24,0,0,0
"2530",1999-12-06,602,42,36,0,0,0
"2531",1999-12-07,799,45,27,0,0,0
"2532",1999-12-08,615,34,21,0,0,0
"2533",1999-12-09,656,35,21,0,0,0
"2534",1999-12-10,610,38,21,0,0,0
"2535",1999-12-11,886,35,26,0,0,0
"2536",1999-12-12,950,40,28,0,0,0
"2537",1999-12-13,483,44,21,0,0,0
"2538",1999-12-14,426,28,19,0,0,0
"2539",1999-12-15,372,29,20,0,0,0
"2540",1999-12-16,483,44,26,0,0,0
"2541",1999-12-17,588,44,26,0,0,0
"2542",1999-12-18,872,41,27,0,0,0
"2543",1999-12-19,658,32,4,0.06,1,1
"2544",1999-12-20,575,17,4,0.04,0,1
"2545",1999-12-21,599,25,4,0.04,0,1
"2546",1999-12-22,488,28,10,0.11,1,3
"2547",1999-12-23,696,46,28,0,0,NA
"2548",1999-12-24,780,55,36,0,0,NA
"2549",1999-12-25,710,54,39,0,0,NA
"2550",1999-12-26,1476,51,30,0,0,0
"2551",1999-12-27,1439,50,31,0,0,0
"2552",1999-12-28,1636,58,44,0,0,0
"2553",1999-12-29,1541,54,40,0,0,0
"2554",1999-12-30,1269,44,30,0,0,0
"2555",1999-12-31,1066,37,26,0,0,0
"2556",2000-01-01,1116,34,22,0,0,0
"2557",2000-01-02,948,37,21,0.1,1.5,2
"2558",2000-01-03,489,23,12,0,0,1
"2559",2000-01-04,619,38,15,0,0,0
"2560",2000-01-05,667,36,22,0.01,0,0
"2561",2000-01-06,729,30,21,0,0,0
"2562",2000-01-07,720,44,30,0,0,0
"2563",2000-01-08,1056,41,26,0,0,0
"2564",2000-01-09,849,35,24,0,0,0
"2565",2000-01-10,782,33,17,0,0,0
"2566",2000-01-11,556,24,17,0.03,1,1
"2567",2000-01-12,484,35,13,0,0,NA
"2568",2000-01-13,528,39,20,0,0,NA
"2569",2000-01-14,715,53,38,0,0,NA
"2570",2000-01-15,1116,55,25,0,0,NA
"2571",2000-01-16,842,51,23,0,0,0
"2572",2000-01-17,624,50,33,0,0,0
"2573",2000-01-18,693,44,29,0,0,0
"2574",2000-01-19,758,45,17,0,0,0
"2575",2000-01-20,684,36,21,0,0,0
"2576",2000-01-21,906,44,22,0,0,0
"2577",2000-01-22,828,38,20,0,0,0
"2578",2000-01-23,811,33,27,0,0,0
"2579",2000-01-24,552,32,17,0,0,0
"2580",2000-01-25,680,31,10,0,0,0
"2581",2000-01-26,494,33,22,0.17,3,3
"2582",2000-01-27,410,31,22,0.05,2.5,5
"2583",2000-01-28,604,30,17,0,0,NA
"2584",2000-01-29,820,26,14,0,0,NA
"2585",2000-01-30,751,29,13,0,0,NA
"2586",2000-01-31,559,39,21,0,0,NA
"2587",2000-02-01,809,49,21,0,0,3
"2588",2000-02-02,831,55,32,0,0,2
"2589",2000-02-03,697,32,19,0,0,2
"2590",2000-02-04,1020,33,15,0,0,2
"2591",2000-02-05,1446,44,27,0,0,0
"2592",2000-02-06,1492,45,28,0,0,0
"2593",2000-02-07,727,47,33,0,0,0
"2594",2000-02-08,775,59,42,0,0,0
"2595",2000-02-09,725,54,36,0,0,0
"2596",2000-02-10,644,39,11,0,0,0
"2597",2000-02-11,800,34,5,0,0,0
"2598",2000-02-12,1050,35,11,0.1,2,2
"2599",2000-02-13,646,27,8,0.12,1.5,4
"2600",2000-02-14,662,47,19,0,0,NA
"2601",2000-02-15,711,46,26,0,0,NA
"2602",2000-02-16,856,46,24,0,0,NA
"2603",2000-02-17,820,31,19,0,0,0
"2604",2000-02-18,963,31,16,0,0,0
"2605",2000-02-19,1570,40,24,0,0,0
"2606",2000-02-20,2091,53,26,0,0,0
"2607",2000-02-21,1849,61,46,0,0,0
"2608",2000-02-22,1012,61,44,0,0,0
"2609",2000-02-23,1008,53,37,0,0,0
"2610",2000-02-24,982,55,37,0,0,0
"2611",2000-02-25,537,NA,24,0.15,3,3
"2612",2000-02-26,834,37,23,0,0,2
"2613",2000-02-27,1309,49,27,0,0,1
"2614",2000-02-28,828,58,39,0,0,0
"2615",2000-03-01,1299,47,25,0,0,0
"2616",2000-03-02,1341,48,37,0,0,0
"2617",2000-03-03,1436,56,36,0,0,0
"2618",2000-03-04,2926,62,36,0,0,0
"2619",2000-03-05,2760,67,48,0,0,0
"2620",2000-03-06,1134,59,39,0,0,0
"2621",2000-03-07,1162,54,38,0.11,0,0
"2622",2000-03-08,246,38,19,0.5,3,3
"2623",2000-03-09,663,20,13,0.04,0,3
"2624",2000-03-10,1162,26,13,0,0,2
"2625",2000-03-11,2298,41,23,0,0,1
"2626",2000-03-12,1509,32,24,0.07,0,0
"2627",2000-03-13,1280,40,24,0,0,0
"2628",2000-03-14,1459,49,NA,0,0,0
"2629",2000-03-15,1055,NA,15,0.02,0,0
"2630",2000-03-16,1744,41,16,0,0,0
"2631",2000-03-17,1811,45,31,0.04,0,0
"2632",2000-03-18,2878,42,27,0,0,0
"2633",2000-03-19,1604,55,28,0.02,0,0
"2634",2000-03-20,769,29,24,0.37,3,3
"2635",2000-03-21,1244,38,23,0,0,NA
"2636",2000-03-22,1349,55,23,0,0,NA
"2637",2000-03-23,1464,59,21,0,0,NA
"2638",2000-03-24,2125,44,31,0,0,NA
"2639",2000-03-25,4418,59,29,0,0,0
"2640",2000-03-26,2510,53,35,0,0,0
"2641",2000-03-27,1974,58,33,0,0,0
"2642",2000-03-28,1943,53,32,0,0,0
"2643",2000-03-29,1593,47,31,0,0,0
"2644",2000-03-30,1780,39,31,0,0,0
"2645",2000-03-31,2074,44,27,0,0,0
"2646",2000-04-01,2760,48,28,0,0,0
"2647",2000-04-02,1666,42,23,0,0,0
"2648",2000-04-03,1409,42,22,0,0,0
"2649",2000-04-04,1768,67,26,0,0,0
"2650",2000-04-05,1622,66,26,0,0,0
"2651",2000-04-06,1662,46,27,0.03,0,0
"2652",2000-04-07,1394,45,26,0.01,0,0
"2653",2000-04-08,2912,58,25,0,0,0
"2654",2000-04-09,2330,48,30,0,0,0
"2655",2000-04-10,1581,54,28,0,0,0
"2656",2000-04-11,1678,44,24,0,0,0
"2657",2000-04-12,1729,67,26,0,0,0
"2658",2000-04-13,1790,67,43,0,0,0
"2659",2000-04-14,1247,53,18,0,0,0
"2660",2000-04-15,1567,22,14,0.41,3,3
"2661",2000-04-16,2380,43,16,0,0,NA
"2662",2000-04-17,2276,64,42,0,0,NA
"2663",2000-04-18,2050,56,34,0.54,2,2
"2664",2000-04-19,0,NA,23,2.3,30,30
"2665",2000-04-20,2443,48,23,0,0,20
"2666",2000-04-21,2770,66,46,0,0,15
"2667",2000-04-22,3993,62,51,0,0,10
"2668",2000-04-23,3469,61,43,0.25,0,4
"2669",2000-04-24,1757,46,38,0.48,0,2
"2670",2000-04-25,2699,57,36,0,0,NA
"2671",2000-04-26,2734,53,40,0,0,NA
"2672",2000-04-27,2520,55,39,0,0,0
"2673",2000-04-28,1388,57,38,0,0,0
"2674",2000-04-29,3171,53,35,0.35,0,0
"2675",2000-04-30,3436,53,35,0,0,0
"2676",2000-05-01,2800,65,42,0,0,0
"2677",2000-05-02,2871,74,48,0,0,0
"2678",2000-05-03,2926,69,54,0,0,0
"2679",2000-05-04,2908,82,55,0,0,0
"2680",2000-05-05,3308,84,55,0,0,0
"2681",2000-05-06,3960,66,49,0.1,0,0
"2682",2000-05-07,3485,61,37,0.45,0,0
"2683",2000-05-08,3585,50,34,0,0,0
"2684",2000-05-09,3510,60,39,0,0,0
"2685",2000-05-10,3441,59,40,0.05,0,0
"2686",2000-05-11,3633,53,37,0.2,0,0
"2687",2000-05-12,4032,40,32,0,0,0
"2688",2000-05-13,4712,50,31,0,0,0
"2689",2000-05-14,5928,56,39,0,0,0
"2690",2000-05-15,5159,69,39,0,0,0
"2691",2000-05-16,5185,63,50,0,0,0
"2692",2000-05-17,3022,50,37,1.6,0,0
"2693",2000-05-18,5746,54,30,0.04,0,0
"2694",2000-05-19,5677,65,41,0.05,0,0
"2695",2000-05-20,7784,65,41,0,0,0
"2696",2000-05-21,7450,71,50,0,0,0
"2697",2000-05-22,6507,73,59,0,0,0
"2698",2000-05-23,6963,73,55,0,0,0
"2699",2000-05-24,7485,62,44,0,0,0
"2700",2000-05-25,6420,68,45,0,0,0
"2701",2000-05-26,7930,70,48,0.02,0,0
"2702",2000-05-27,12136,68,46,0,0,0
"2703",2000-05-28,15131,79,51,0,0,0
"2704",2000-05-29,12141,70,48,0,0,0
"2705",2000-05-30,7705,53,42,0,0,0
"2706",2000-05-31,5880,49,42,0.19,0,0
"2707",2000-06-01,11726,61,40,0,0,0
"2708",2000-06-02,12292,64,35,0,0,0
"2709",2000-06-03,14814,74,53,0,0,0
"2710",2000-06-04,13954,54,44,0,0,0
"2711",2000-06-05,13418,69,42,0,0,0
"2712",2000-06-06,13166,89,58,0,0,0
"2713",2000-06-07,13189,81,69,0,0,0
"2714",2000-06-08,12495,94,68,0,0,0
"2715",2000-06-09,13038,84,53,0,0,0
"2716",2000-06-10,14890,71,NA,0,0,0
"2717",2000-06-11,15355,80,54,0.05,0,0
"2718",2000-06-12,15961,74,58,0.1,0,0
"2719",2000-06-13,16499,69,48,0.06,0,0
"2720",2000-06-14,16744,66,48,0.01,0,0
"2721",2000-06-15,13888,62,45,0.14,0,0
"2722",2000-06-16,14090,55,43,0.04,0,0
"2723",2000-06-17,15296,60,39,0.07,0,0
"2724",2000-06-18,18058,75,43,0.06,0,0
"2725",2000-06-19,16093,77,52,0.05,0,0
"2726",2000-06-20,17522,57,45,0,0,0
"2727",2000-06-21,19476,72,48,0,0,0
"2728",2000-06-22,17002,86,54,0,0,0
"2729",2000-06-23,17232,73,57,0,0,0
"2730",2000-06-24,17983,72,52,0.41,0,0
"2731",2000-06-25,19795,63,49,0,0,0
"2732",2000-06-26,21432,64,48,0,0,0
"2733",2000-06-27,18552,53,44,0.36,0,0
"2734",2000-06-28,21521,66,44,0,0,0
"2735",2000-06-29,18240,69,50,0.35,0,0
"2736",2000-06-30,18143,82,54,0,0,0
"2737",2000-07-01,26715,87,68,0,0,0
"2738",2000-07-02,31128,81,66,0.02,0,0
"2739",2000-07-03,37992,78,63,0,0,0
"2740",2000-07-04,29437,77,61,0,0,0
"2741",2000-07-05,22920,76,57,0.06,0,0
"2742",2000-07-06,23557,84,61,0,0,0
"2743",2000-07-07,23620,79,64,0,0,0
"2744",2000-07-08,22816,83,67,0.2,0,0
"2745",2000-07-09,21769,72,56,0.63,0,0
"2746",2000-07-10,22883,75,59,0.33,0,0
"2747",2000-07-11,25082,79,59,0,0,0
"2748",2000-07-12,23383,87,61,0,0,0
"2749",2000-07-13,20921,88,69,0,0,0
"2750",2000-07-14,20858,97,69,0.02,0,0
"2751",2000-07-15,21764,88,64,0,0,0
"2752",2000-07-16,21189,72,52,0.15,0,0
"2753",2000-07-17,21751,61,54,0.1,0,0
"2754",2000-07-18,25474,75,53,0.09,0,0
"2755",2000-07-19,23729,74,53,0,0,0
"2756",2000-07-20,18757,61,51,0.5,0,0
"2757",2000-07-21,22644,71,52,0.32,0,0
"2758",2000-07-22,24476,74,53,0,0,0
"2759",2000-07-23,24002,85,58,0,0,0
"2760",2000-07-24,24977,80,65,0,0,0
"2761",2000-07-25,24892,78,59,0,0,0
"2762",2000-07-26,22363,79,57,0,0,0
"2763",2000-07-27,21284,82,60,0,0,0
"2764",2000-07-28,20666,86,59,0,0,0
"2765",2000-07-29,21829,81,63,0,0,0
"2766",2000-07-30,23042,84,63,0.07,0,0
"2767",2000-07-31,23381,92,69,0.06,0,0
"2768",2000-08-01,22084,79,64,0,0,0
"2769",2000-08-02,20472,79,57,0.22,0,0
"2770",2000-08-03,20823,78,62,0,0,0
"2771",2000-08-04,21549,90,66,0,0,0
"2772",2000-08-05,30433,81,66,0.05,0,0
"2773",2000-08-06,29565,80,63,0,0,0
"2774",2000-08-07,29867,82,65,0,0,0
"2775",2000-08-08,33704,78,60,0,0,0
"2776",2000-08-09,25144,82,61,0,0,0
"2777",2000-08-10,26537,90,71,0,0,0
"2778",2000-08-11,24834,95,71,0,0,0
"2779",2000-08-12,21574,80,65,0,0,0
"2780",2000-08-13,18529,88,64,0.04,0,0
"2781",2000-08-14,20121,84,71,0,0,0
"2782",2000-08-15,20681,78,55,0,0,0
"2783",2000-08-16,18638,78,57,0,0,0
"2784",2000-08-17,18218,78,57,0,0,0
"2785",2000-08-18,18058,78,56,0,0,0
"2786",2000-08-19,18573,88,NA,0,0,0
"2787",2000-08-20,16218,88,58,0,0,0
"2788",2000-08-21,15042,73,56,0,0,0
"2789",2000-08-22,14153,77,58,0,0,0
"2790",2000-08-23,12872,88,60,0,0,0
"2791",2000-08-24,12254,93,60,0,0,0
"2792",2000-08-25,12342,83,74,0,0,0
"2793",2000-08-26,12031,85,63,0.06,0,0
"2794",2000-08-27,11094,81,62,0,0,0
"2795",2000-08-28,9730,81,58,0,0,0
"2796",2000-08-29,9230,84,56,0,0,0
"2797",2000-08-30,8591,87,52,0.07,0,0
"2798",2000-08-31,7972,63,51,0,0,0
"2799",2000-09-01,7746,83,51,0.06,0,0
"2800",2000-09-02,14072,78,57,0.11,0,0
"2801",2000-09-03,15758,85,64,0,0,0
"2802",2000-09-04,9901,81,60,0,0,0
"2803",2000-09-05,7483,90,66,0.03,0,0
"2804",2000-09-06,7546,85,51,0,0,0
"2805",2000-09-07,7640,71,47,0,0,0
"2806",2000-09-08,8085,83,60,0,0,0
"2807",2000-09-09,8935,76,52,0,0,0
"2808",2000-09-10,10391,78,51,0,0,0
"2809",2000-09-11,8137,63,49,0,0,0
"2810",2000-09-12,8745,79,49,0,0,0
"2811",2000-09-13,8423,84,59,0,0,0
"2812",2000-09-14,7247,67,56,0,0,0
"2813",2000-09-15,7773,84,58,0,0,0
"2814",2000-09-16,8609,84,69,0,0,0
"2815",2000-09-17,8147,92,65,0,0,0
"2816",2000-09-18,7402,83,62,0,0,0
"2817",2000-09-19,7307,62,42,0.02,0,0
"2818",2000-09-20,6907,62,38,0,0,0
"2819",2000-09-21,6372,57,43,0,0,0
"2820",2000-09-22,4417,43,27,0.25,0,0
"2821",2000-09-23,4574,27,24,0.3,2,2
"2822",2000-09-24,6812,44,25,0,0,NA
"2823",2000-09-25,5184,64,34,0,0,NA
"2824",2000-09-26,6754,67,50,0,0,0
"2825",2000-09-27,5228,71,47,0,0,0
"2826",2000-09-28,4915,73,50,0,0,0
"2827",2000-09-29,5022,78,51,0,0,0
"2828",2000-09-30,6137,72,59,0,0,0
"2829",2000-10-01,4687,62,46,0.23,NA,0
"2830",2000-10-02,4197,62,44,0,0,0
"2831",2000-10-03,3606,NA,32,0,0,0
"2832",2000-10-04,4110,45,37,0.01,0,0
"2833",2000-10-05,3648,38,23,0.28,1,0
"2834",2000-10-06,4234,33,18,0.01,0,0
"2835",2000-10-07,5077,37,NA,0,0,0
"2836",2000-10-08,4647,51,27,0,0,0
"2837",2000-10-09,3938,70,39,0,0,0
"2838",2000-10-10,3344,68,48,0,0,0
"2839",2000-10-11,2929,70,50,0,0,0
"2840",2000-10-12,2763,64,53,0,0,0
"2841",2000-10-13,3056,58,44,0,0,0
"2842",2000-10-14,3339,48,37,0.04,0,0
"2843",2000-10-15,3150,56,37,0,0,0
"2844",2000-10-16,2828,59,40,0,0,0
"2845",2000-10-17,3299,67,46,0,0,0
"2846",2000-10-18,2805,76,52,0,0,0
"2847",2000-10-19,2972,76,49,0,0,0
"2848",2000-10-20,3402,61,45,0,0,0
"2849",2000-10-21,4189,71,45,0,0,0
"2850",2000-10-22,2235,NA,39,0.2,0,0
"2851",2000-10-23,1971,57,34,0,0,0
"2852",2000-10-24,1937,56,43,0,0,0
"2853",2000-10-25,1690,59,44,0.2,0,0
"2854",2000-10-26,2007,59,39,0,0,0
"2855",2000-10-27,1972,44,37,0.02,0,0
"2856",2000-10-28,2142,52,44,0.52,0,0
"2857",2000-10-29,1512,50,44,0.32,0,0
"2858",2000-10-30,1295,58,43,0.03,0,0
"2859",2000-10-31,812,46,38,0.2,0,NA
"2860",2000-11-01,745,39,29,1.11,NA,NA
"2861",2000-11-02,795,31,29,0,0,1
"2862",2000-11-03,853,41,26,0,0,NA
"2863",2000-11-04,834,55,29,0,0,NA
"2864",2000-11-05,718,NA,22,0,0,NA
"2865",2000-11-06,677,24,12,0.01,0,0
"2866",2000-11-07,677,22,13,0,0,0
"2867",2000-11-08,731,30,13,0,0,0
"2868",2000-11-09,1074,20,7,0,0,0
"2869",2000-11-10,729,20,7,0.2,3,3
"2870",2000-11-11,718,13,6,0.06,0,3
"2871",2000-11-12,673,17,7,0,0,3
"2872",2000-11-13,896,28,11,0,0,3
"2873",2000-11-14,1166,34,14,0,0,1
"2874",2000-11-15,712,31,13,0,0,1
"2875",2000-11-16,550,30,6,0,0,1
"2876",2000-11-17,845,23,13,0,0,1
"2877",2000-11-18,769,36,13,0,0,1
"2878",2000-11-19,712,25,14,0.01,0,1
"2879",2000-11-20,418,35,13,0,0,1
"2880",2000-11-21,993,47,33,0,0,0
"2881",2000-11-22,939,50,34,0,0,0
"2882",2000-11-23,1031,48,33,0,0,0
"2883",2000-11-24,2319,49,32,0,0,0
"2884",2000-11-25,2084,39,24,0,0,0
"2885",2000-11-26,1131,44,NA,0,0,0
"2886",2000-11-27,669,44,30,0,0,0
"2887",2000-11-28,664,33,23,0,0,0
"2888",2000-11-29,702,33,22,0,0,0
"2889",2000-11-30,407,40,17,0.03,2,2
"2890",2000-12-01,458,35,14,0,0,NA
"2891",2000-12-02,739,44,13,0,0,NA
"2892",2000-12-03,714,45,31,0,0,NA
"2893",2000-12-04,510,33,19,0,0,0
"2894",2000-12-05,442,36,19,0,0,0
"2895",2000-12-06,677,50,23,0,0,0
"2896",2000-12-07,682,47,25,0,0,0
"2897",2000-12-08,672,36,20,0,0,0
"2898",2000-12-09,577,38,4,0.03,0.5,1
"2899",2000-12-10,361,8,-7,0.3,4.5,5
"2900",2000-12-11,234,5,-7,0,0,5
"2901",2000-12-12,237,18,-5,0,0,5
"2902",2000-12-13,194,19,-5,0,0,5
"2903",2000-12-14,234,36,13,0,0,4
"2904",2000-12-15,502,40,13,0,0,2
"2905",2000-12-16,405,14,-2,0,0,2
"2906",2000-12-17,450,42,13,0,0,2
"2907",2000-12-18,375,24,15,0,0,0
"2908",2000-12-19,729,47,16,0,0,0
"2909",2000-12-20,704,28,5,0.02,NA,0
"2910",2000-12-21,634,28,-1,0,0,0
"2911",2000-12-22,818,34,19,0,0,0
"2912",2000-12-23,815,19,8,0,0,0
"2913",2000-12-24,656,32,11,0,0,0
"2914",2000-12-25,607,32,12,0,0,0
"2915",2000-12-26,1034,37,19,0,0,0
"2916",2000-12-27,1433,50,33,0,0,0
"2917",2000-12-28,1236,39,22,0,0,0
"2918",2000-12-29,1209,27,16,0,0,0
"2919",2000-12-30,1131,18,5,0,0,0
"2920",2000-12-31,1101,25,7,0,0,0
"2921",2001-01-01,988,37,18,0,0,0
"2922",2001-01-02,816,43,29,0,0,0
"2923",2001-01-03,811,52,37,0,0,0
"2924",2001-01-04,936,58,32,0,0,0
"2925",2001-01-05,933,56,32,0,0,0
"2926",2001-01-06,1048,44,28,0,0,0
"2927",2001-01-07,1108,35,25,0,0,0
"2928",2001-01-08,844,47,25,0,0,0
"2929",2001-01-09,835,56,36,0,0,0
"2930",2001-01-10,852,44,31,0,0,0
"2931",2001-01-11,772,44,27,0,0,0
"2932",2001-01-12,876,50,31,0,0,0
"2933",2001-01-13,792,40,16,0,0,0
"2934",2001-01-14,619,26,15,0.15,3,3
"2935",2001-01-15,691,27,14,0,0,3
"2936",2001-01-16,672,23,11,0,0,2
"2937",2001-01-17,674,39,12,0,0,1
"2938",2001-01-18,650,27,13,0,0,1
"2939",2001-01-19,801,32,7,0,0,NA
"2940",2001-01-20,1116,38,NA,0,0,NA
"2941",2001-01-21,1044,42,24,0,0,NA
"2942",2001-01-22,652,44,28,0,0,NA
"2943",2001-01-23,801,42,22,0,0,0
"2944",2001-01-24,818,40,22,0,0,0
"2945",2001-01-25,710,47,30,0,0,0
"2946",2001-01-26,811,30,15,0,0,0
"2947",2001-01-27,1354,37,19,0,0,0
"2948",2001-01-28,849,30,22,0,0,0
"2949",2001-01-29,576,32,26,0.21,3,3
"2950",2001-01-30,662,28,26,0,0,2
"2951",2001-01-31,655,32,15,0.1,1,3
"2952",2001-02-01,842,29,6,0,0,2
"2953",2001-02-02,887,44,5,0,0,1
"2954",2001-02-03,1562,37,27,0,0,1
"2955",2001-02-04,1374,40,26,0,0,1
"2956",2001-02-05,820,39,23,0.16,2,2
"2957",2001-02-06,837,30,13,0.3,3,5
"2958",2001-02-07,417,13,3,0.36,10,14
"2959",2001-02-08,644,7,-3,0.04,0,13
"2960",2001-02-09,632,14,NA,0,0,12
"2961",2001-02-10,921,28,11,0,0,9
"2962",2001-02-11,616,35,11,0,0,9
"2963",2001-02-12,660,NA,17,0,0,9
"2964",2001-02-13,672,35,3,0.16,2,12
"2965",2001-02-14,806,22,2,0,0,11
"2966",2001-02-15,789,32,7,0,0,8
"2967",2001-02-16,834,12,-3,0,0,8
"2968",2001-02-17,1430,41,0,0,0,8
"2969",2001-02-18,1867,53,26,0,0,6
"2970",2001-02-19,908,39,21,0.05,0.5,7
"2971",2001-02-20,921,22,11,0.03,0,7
"2972",2001-02-21,882,39,17,0,0,4
"2973",2001-02-22,1016,36,22,0,0,4
"2974",2001-02-23,798,29,12,0,NA,4
"2975",2001-02-24,571,24,21,0,0,4
"2976",2001-02-25,918,NA,14,0,0,4
"2977",2001-02-26,778,29,6,0.04,0,4
"2978",2001-02-27,904,22,4,0,0,4
"2979",2001-02-28,798,46,15,0,0,3
"2980",2001-03-01,986,47,30,0,0,NA
"2981",2001-03-02,1219,50,26,0,0,NA
"2982",2001-03-03,1951,43,27,0,0,NA
"2983",2001-03-04,1982,42,26,0,0,0
"2984",2001-03-05,1010,46,28,0,0,0
"2985",2001-03-06,1106,53,36,0,0,0
"2986",2001-03-07,1111,48,29,0,0,0
"2987",2001-03-08,1198,48,30,0,0,0
"2988",2001-03-09,1559,54,34,0,0,0
"2989",2001-03-10,1666,36,19,0.02,0,0
"2990",2001-03-11,1394,30,19,0.04,0,0
"2991",2001-03-12,1237,40,26,0.04,0.3,0
"2992",2001-03-13,1361,47,31,0,0,0
"2993",2001-03-14,1142,47,23,0.35,5.5,6
"2994",2001-03-15,1226,34,17,0.13,0,4
"2995",2001-03-16,1895,34,17,0.1,0,4
"2996",2001-03-17,2396,42,21,0,0,3
"2997",2001-03-18,2042,42,23,0,0,2
"2998",2001-03-19,1403,54,28,0,0,NA
"2999",2001-03-20,1324,48,33,0,0,NA
"3000",2001-03-21,1391,53,33,0,0,0
"3001",2001-03-22,1181,44,30,0.1,0,0
"3002",2001-03-23,1290,39,18,0,0,0
"3003",2001-03-24,2559,22,16,0,0,0
"3004",2001-03-25,2104,24,14,0,0,0
"3005",2001-03-26,1505,33,20,0,0,0
"3006",2001-03-27,1564,42,29,0.08,0,0
"3007",2001-03-28,1614,44,29,0,0,0
"3008",2001-03-29,1701,45,31,0,0,0
"3009",2001-03-30,1607,42,26,0.18,0,0
"3010",2001-03-31,2963,35,20,0,0,0
"3011",2001-04-01,2111,51,29,0,0,0
"3012",2001-04-02,1104,38,31,0.05,3,3
"3013",2001-04-03,1177,39,30,0.13,0,2
"3014",2001-04-04,1506,46,35,0.02,0,0
"3015",2001-04-05,1281,46,35,0,0,0
"3016",2001-04-06,1273,44,37,0.17,0,0
"3017",2001-04-07,2437,41,35,0,0,0
"3018",2001-04-08,2049,47,32,0.33,0,0
"3019",2001-04-09,1784,46,30,0,0,0
"3020",2001-04-10,1790,43,31,0,0,0
"3021",2001-04-11,1564,36,30,0.1,0,0
"3022",2001-04-12,1719,47,27,0,0,0
"3023",2001-04-13,2691,45,33,0,0,0
"3024",2001-04-14,3555,51,31,0,0,0
"3025",2001-04-15,3451,39,26,0,0,0
"3026",2001-04-16,1944,37,21,0,0,0
"3027",2001-04-17,2094,52,21,0,0,0
"3028",2001-04-18,2370,73,51,0,0,0
"3029",2001-04-19,2192,71,47,0,0,0
"3030",2001-04-20,2207,47,38,0.05,0,0
"3031",2001-04-21,2110,39,28,0.04,0.8,NA
"3032",2001-04-22,788,30,24,1.25,17,17
"3033",2001-04-23,2191,47,29,0,0,NA
"3034",2001-04-24,2196,57,40,0,0,NA
"3035",2001-04-25,2311,69,42,0,0,NA
"3036",2001-04-26,2439,71,53,0,0,NA
"3037",2001-04-27,2737,78,56,0,0,NA
"3038",2001-04-28,4392,79,59,0,0,NA
"3039",2001-04-29,3763,71,47,0,0,NA
"3040",2001-04-30,2431,64,42,0,0,NA
"3041",2001-05-01,2688,63,40,0,0,NA
"3042",2001-05-02,2379,49,35,0,0,NA
"3043",2001-05-03,2295,45,35,0,0,0
"3044",2001-05-04,2917,46,36,0,0,0
"3045",2001-05-05,2648,44,37,0.03,0,0
"3046",2001-05-06,3665,45,36,0.42,0,0
"3047",2001-05-07,3146,49,33,0.7,0,0
"3048",2001-05-08,3516,70,NA,0,0,0
"3049",2001-05-09,3620,69,50,0,0,0
"3050",2001-05-10,3316,67,43,0.22,0,0
"3051",2001-05-11,4029,58,41,0,0,0
"3052",2001-05-12,5308,75,51,0,0,0
"3053",2001-05-13,6282,86,59,0,0,0
"3054",2001-05-14,4158,80,59,0,0,0
"3055",2001-05-15,4391,68,53,0,0,0
"3056",2001-05-16,4677,72,46,0.04,0,0
"3057",2001-05-17,4905,59,45,0,0,0
"3058",2001-05-18,5901,74,49,0,0,0
"3059",2001-05-19,8429,69,51,0,0,0
"3060",2001-05-20,5735,63,33,0.31,0,0
"3061",2001-05-21,5872,50,33,0,0,0
"3062",2001-05-22,5811,55,39,0,0,0
"3063",2001-05-23,6182,56,40,0,0,0
"3064",2001-05-24,5584,56,39,0,0,0
"3065",2001-05-25,7512,56,36,0,0,0
"3066",2001-05-26,13538,69,43,0,0,0
"3067",2001-05-27,15113,68,51,0.2,0,0
"3068",2001-05-28,9709,65,52,0.1,0,0
"3069",2001-05-29,5262,52,49,0.93,0,0
